2024-01-18 22:50:40 UTC time; Aircraft: MM-670-19;  exp. wind estimation
Latitude [deg];Longitude [deg];Altitude AMSL [m];Temperature [dF];Dew Point [dF];Relative Humidity [perc];Air Pressure [hPa];Wind Speed [m/s];Wind direction [deg];Wind gusts [m/s];ct2 [log_{10}K^2m^{-2/3}];cn2 [log_{10}m^{-2/3}];Speed of Sound [m/s];Sound Damping [dB/100m];Refractivity [N];Refractivity Gradient [dN/km];Modified Refractivity [M];Modified Refractivity Gradient [dM/km];Latent Heat Flux [W/m^2];Sensible Heat Flux [W/m^2]
47.5733947;9.0468587;2370.5;11.39;7.58;84.74;749.3;3.6;249.4;4.2;4.9;0.0;324.1;10.3;232.7;-24.6;539.7;132.1;0.1;-0.0
47.5733947;9.0468587;2372.6;11.39;7.57;84.71;749.1;3.7;250.0;4.2;7.5;0.0;324.1;10.3;232.7;-30.3;540.0;126.5;0.1;-0.0
47.5733947;9.0468587;2375.0;11.39;7.57;84.71;748.8;3.8;251.3;4.2;12.0;0.0;324.1;10.3;232.6;-35.9;540.3;120.9;-0.8;-0.0
47.5733947;9.0468587;2377.6;11.37;7.56;84.75;748.5;3.9;252.2;4.2;1.9;0.0;324.1;10.3;232.5;-26.2;540.6;130.6;0.3;4.4
47.5733947;9.0468587;2380.1;11.36;7.55;84.74;748.3;3.9;252.9;4.4;4.7;0.0;324.1;10.3;232.4;-29.3;540.9;127.5;0.2;2.2
47.5733947;9.0468587;2383.1;11.35;7.54;84.76;747.9;4.0;253.3;4.4;8.0;0.0;324.1;10.3;232.3;-34.5;541.3;122.3;-0.3;2.0
47.5733947;9.0468587;2385.5;11.34;7.54;84.78;747.7;4.1;253.4;4.4;3.0;0.0;324.1;10.3;232.3;-24.2;541.6;132.6;-0.0;2.4
47.5733947;9.0468587;2387.9;11.33;7.52;84.76;747.5;4.1;253.5;4.6;2.2;0.0;324.1;10.3;232.2;-23.3;541.9;133.4;0.8;2.4
47.5733947;9.0468587;2390.5;11.33;7.51;84.70;747.3;4.2;253.1;4.7;8.2;0.0;324.1;10.3;232.1;-32.3;542.3;124.5;0.5;-0.0
47.5733947;9.0468587;2392.7;11.33;7.50;84.65;747.1;4.2;253.0;4.7;6.4;0.0;324.1;10.3;232.1;-28.6;542.6;128.2;0.5;-0.0
47.5733947;9.0468587;2395.6;11.33;7.49;84.64;746.8;4.3;253.3;4.8;8.3;0.0;324.1;10.3;232.0;-30.5;542.9;126.2;-0.3;0.0
47.5733947;9.0468587;2397.5;11.31;7.49;84.69;746.6;4.4;253.7;4.9;4.0;0.0;324.1;10.3;231.9;-30.7;543.2;126.0;-0.5;4.5
47.5733947;9.0468587;2400.6;11.30;7.47;84.68;746.3;4.5;254.0;5.0;4.2;0.0;324.1;10.2;231.8;-29.8;543.5;127.0;0.6;2.8
47.5733947;9.0468587;2402.6;11.30;7.46;84.65;746.1;4.5;254.2;5.0;8.7;0.0;324.1;10.2;231.8;-32.1;543.8;124.7;0.1;-0.0
47.5733947;9.0468587;2405.5;11.29;7.46;84.66;745.8;4.5;254.4;5.0;4.1;0.0;324.1;10.2;231.7;-26.4;544.2;130.3;0.0;2.0
47.5733947;9.0468587;2407.4;11.28;7.45;84.67;745.6;4.6;254.5;5.1;3.7;0.0;324.1;10.2;231.6;-28.0;544.4;128.8;0.2;3.0
47.5733947;9.0468587;2410.5;11.25;7.43;84.68;745.4;4.7;254.6;5.1;1.9;0.0;324.1;10.2;231.6;-24.7;544.8;132.1;0.7;3.7
47.5733947;9.0468587;2412.5;11.24;7.42;84.67;745.1;4.7;254.6;5.1;5.1;0.0;324.1;10.2;231.5;-31.8;545.1;125.0;0.5;2.8
47.5733947;9.0468587;2415.4;11.23;7.41;84.68;744.8;4.8;254.6;5.1;6.3;0.0;324.1;10.2;231.4;-31.3;545.4;125.5;-0.1;2.0
47.5733947;9.0468587;2417.4;11.23;7.40;84.65;744.6;4.9;254.9;5.3;8.6;0.0;324.1;10.2;231.3;-31.8;545.7;125.0;0.2;-0.0
47.5733947;9.0468587;2420.5;11.21;7.39;84.69;744.4;4.9;255.1;5.3;1.2;0.0;324.1;10.2;231.3;-23.5;546.1;133.3;0.5;4.7
47.5733947;9.0468587;2422.6;11.18;7.38;84.75;744.2;5.0;255.4;5.5;0.8;0.0;324.1;10.2;231.2;-25.6;546.4;131.2;0.3;6.7
47.5733947;9.0468587;2425.6;11.17;7.37;84.74;743.9;5.1;255.5;5.5;6.1;0.0;324.1;10.2;231.1;-31.3;546.8;125.5;0.2;1.9
47.5733947;9.0468587;2427.7;11.17;7.36;84.70;743.7;5.1;254.8;5.5;7.2;0.0;324.1;10.2;231.1;-29.6;547.0;127.2;0.4;-0.0
47.5733947;9.0468587;2430.7;11.17;7.35;84.66;743.4;5.2;254.2;5.6;8.0;0.0;324.1;10.2;231.0;-30.1;547.4;126.6;0.0;-0.0
47.5733947;9.0468587;2432.7;11.17;7.34;84.66;743.2;5.2;253.7;5.6;9.4;0.0;324.1;10.2;230.9;-31.2;547.7;125.6;-0.5;-0.0
47.5733947;9.0468587;2435.6;11.16;7.34;84.69;742.9;5.3;253.3;5.7;4.6;0.0;324.1;10.2;230.8;-26.4;548.0;130.4;-0.3;1.9
47.5733947;9.0468587;2437.6;11.15;7.33;84.69;742.7;5.3;253.4;5.7;3.9;0.0;324.0;10.2;230.8;-28.7;548.3;128.1;0.4;3.0
47.5733947;9.0468587;2440.5;11.14;7.33;84.71;742.5;5.4;253.7;5.8;2.9;0.0;324.0;10.2;230.7;-21.9;548.7;134.8;-0.1;1.9
47.5733947;9.0468587;2442.6;11.13;7.32;84.72;742.3;5.4;254.0;5.8;3.0;0.0;324.0;10.2;230.7;-28.9;548.9;127.9;0.5;4.2
47.5733947;9.0468587;2445.4;11.11;7.31;84.76;742.0;5.5;254.2;5.8;4.6;0.0;324.0;10.2;230.6;-31.9;549.3;124.8;0.1;3.9
47.5733947;9.0468587;2447.5;11.10;7.30;84.78;741.8;5.5;254.3;6.0;3.5;0.0;324.0;10.2;230.5;-25.7;549.6;131.1;-0.2;2.8
47.5733947;9.0468587;2450.5;11.08;7.29;84.80;741.5;5.6;254.2;6.0;2.3;0.0;324.0;10.2;230.4;-22.9;550.0;133.9;0.3;2.8
47.5733947;9.0468587;2452.6;11.08;7.28;84.77;741.3;5.6;254.4;6.0;8.7;0.0;324.0;10.2;230.4;-31.4;550.2;125.4;0.2;-0.0
47.5733947;9.0468587;2455.4;11.08;7.27;84.71;741.0;5.7;254.8;6.1;10.1;0.0;324.0;10.2;230.3;-34.3;550.6;122.5;0.4;-0.0
47.5733947;9.0468587;2457.4;11.07;7.25;84.69;740.8;5.7;254.9;6.1;3.9;0.0;324.0;10.2;230.2;-29.5;550.8;127.2;1.0;2.8
47.5733947;9.0468587;2460.5;11.05;7.24;84.71;740.6;5.7;254.9;6.1;2.0;0.0;324.0;10.2;230.1;-24.2;551.3;132.6;0.4;3.7
47.5733947;9.0468587;2462.6;11.04;7.23;84.72;740.3;5.7;254.8;6.1;5.9;0.0;324.0;10.2;230.1;-32.0;551.5;124.8;0.1;2.8
47.5733947;9.0468587;2465.4;11.01;7.22;84.77;740.0;5.8;254.4;6.1;2.8;0.0;324.0;10.2;230.0;-29.4;551.9;127.4;0.3;4.9
47.5733947;9.0468587;2467.5;11.00;7.20;84.76;739.8;5.7;254.4;6.1;3.9;0.0;324.0;10.2;229.9;-28.4;552.1;128.4;0.6;2.8
47.5733947;9.0468587;2470.5;10.99;7.18;84.74;739.6;5.7;254.4;6.1;2.7;0.0;324.0;10.1;229.9;-25.4;552.5;131.4;0.8;2.8
47.5733947;9.0468587;2472.6;10.99;7.18;84.71;739.4;5.7;254.4;6.1;10.0;0.0;324.0;10.1;229.8;-33.1;552.8;123.7;0.0;-0.0
47.5733947;9.0468587;2475.5;10.97;7.16;84.73;739.0;5.7;254.7;6.1;5.3;0.0;324.0;10.1;229.7;-33.9;553.1;122.9;0.4;3.9
47.5733947;9.0468587;2477.5;10.96;7.15;84.73;738.8;5.7;254.8;6.1;4.3;0.0;324.0;10.1;229.6;-28.6;553.4;128.2;0.3;2.8
47.5733947;9.0468587;2480.5;10.92;7.14;84.80;738.6;5.7;254.9;6.1;0.1;0.0;324.0;10.1;229.6;-19.7;553.8;137.1;0.8;6.6
47.5733947;9.0468587;2482.9;10.90;7.11;84.81;738.4;5.7;255.1;6.1;1.3;0.0;324.0;10.1;229.5;-28.4;554.1;128.4;1.3;5.8
47.5733947;9.0468587;2485.3;10.89;7.10;84.81;738.1;5.8;255.1;6.1;5.9;0.0;324.0;10.1;229.4;-30.9;554.4;125.9;0.2;2.3
47.5733947;9.0468587;2487.9;10.87;7.09;84.84;737.9;5.8;254.9;6.0;2.8;0.0;324.0;10.1;229.4;-27.9;554.8;128.9;0.3;4.3
47.5733947;9.0468587;2490.5;10.87;7.08;84.78;737.7;5.8;254.6;6.0;6.9;0.0;324.0;10.1;229.3;-28.4;555.1;128.4;0.5;-0.0
47.5733947;9.0468587;2492.6;10.87;7.06;84.74;737.5;5.8;254.4;6.0;8.0;0.0;324.0;10.1;229.2;-30.3;555.4;126.5;0.4;-0.0
47.5733947;9.0468587;2495.6;10.87;7.06;84.72;737.1;5.8;254.1;6.0;12.4;0.0;324.0;10.1;229.1;-35.6;555.7;121.1;-0.3;-0.0
47.5733947;9.0468587;2498.0;10.87;7.05;84.68;736.9;5.8;253.8;6.2;8.0;0.0;324.0;10.1;229.0;-30.0;556.0;126.8;0.3;-0.0
47.5733947;9.0468587;2500.9;10.83;7.03;84.71;736.7;5.9;253.5;6.3;0.0;0.0;323.9;10.1;229.0;-17.0;556.4;139.8;1.0;5.8
47.5733947;9.0468587;2502.9;10.80;7.01;84.77;736.5;5.9;253.3;6.3;1.1;0.0;323.9;10.1;228.9;-33.0;556.7;123.8;1.0;8.7
47.5733947;9.0468587;2505.4;10.80;6.99;84.69;736.2;5.9;252.8;6.4;11.6;0.0;323.9;10.1;228.8;-36.8;557.0;120.0;0.8;-0.0
47.5733947;9.0468587;2507.9;10.80;6.98;84.68;736.0;5.9;252.2;6.4;3.2;0.0;323.9;10.1;228.8;-23.4;557.3;133.4;0.5;1.6
47.5733947;9.0468587;2510.5;10.77;6.96;84.70;735.8;6.0;252.1;6.4;1.2;0.0;323.9;10.1;228.7;-26.5;557.7;130.3;1.0;5.6
47.5733947;9.0468587;2512.9;10.75;6.95;84.71;735.5;6.0;252.3;6.4;3.0;0.0;323.9;10.0;228.6;-28.4;558.0;128.4;0.5;4.1
47.5733947;9.0468587;2515.3;10.73;6.94;84.77;735.3;6.1;252.3;6.5;2.6;0.0;323.9;10.0;228.6;-26.5;558.3;130.2;-0.2;4.6
47.5733947;9.0468587;2518.0;10.71;6.93;84.79;735.0;6.2;252.4;6.7;2.4;0.0;323.9;10.0;228.5;-26.6;558.6;130.2;0.5;4.3
47.5733947;9.0468587;2520.5;10.70;6.91;84.78;734.8;6.2;252.5;6.7;4.1;0.0;323.9;10.0;228.4;-30.3;559.0;126.5;0.9;3.2
47.5733947;9.0468587;2522.6;10.67;6.89;84.82;734.6;6.3;252.6;6.8;1.0;0.0;323.9;10.0;228.4;-27.1;559.2;129.7;0.7;6.7
47.5733947;9.0468587;2525.5;10.65;6.87;84.82;734.3;6.4;252.8;7.0;4.4;0.0;323.9;10.0;228.3;-31.9;559.6;124.9;0.7;3.9
47.5733947;9.0468587;2527.5;10.64;6.86;84.79;734.0;6.5;253.3;7.1;6.3;0.0;323.9;10.0;228.2;-31.9;559.8;124.9;0.7;2.1
47.5733947;9.0468587;2530.6;10.61;6.85;84.87;733.8;6.5;253.6;7.2;0.6;0.0;323.9;10.0;228.1;-22.5;560.2;134.3;0.3;6.0
47.5733947;9.0468587;2532.6;10.59;6.84;84.93;733.6;6.6;253.9;7.2;2.3;0.0;323.9;10.0;228.1;-27.9;560.5;128.9;-0.1;5.6
47.5733947;9.0468587;2535.4;10.57;6.82;84.91;733.3;6.6;254.0;7.2;5.8;0.0;323.8;10.0;228.0;-32.7;560.9;124.0;0.7;2.9
47.5733947;9.0468587;2537.5;10.57;6.81;84.87;733.1;6.6;254.2;7.2;8.2;0.0;323.8;10.0;227.9;-30.0;561.1;126.8;0.4;0.0
47.5733947;9.0468587;2540.5;10.59;6.80;84.76;732.8;6.6;254.4;7.2;11.3;0.0;323.9;10.0;227.8;-28.6;561.5;128.2;0.4;-2.8
47.5733947;9.0468587;2542.5;10.56;6.78;84.81;732.6;6.6;254.3;7.2;1.1;0.0;323.8;10.0;227.8;-28.7;561.8;128.1;0.6;7.3
47.5733947;9.0468587;2545.4;10.51;6.77;84.95;732.3;6.6;254.2;7.2;0.0;0.0;323.8;10.0;227.7;-26.0;562.1;130.8;0.5;10.5
47.5733947;9.0468587;2547.9;10.50;6.75;84.93;732.1;6.6;254.4;7.1;4.6;0.0;323.8;10.0;227.6;-28.5;562.5;128.3;0.7;2.2
47.5733947;9.0468587;2550.5;10.49;6.74;84.92;731.9;6.6;254.5;7.1;2.9;0.0;323.8;10.0;227.6;-23.5;562.8;133.3;0.5;2.2
47.5733947;9.0468587;2553.0;10.47;6.73;84.96;731.6;6.6;254.7;7.1;2.6;0.0;323.8;10.0;227.5;-26.7;563.1;130.1;0.1;4.5
47.5733947;9.0468587;2555.4;10.44;6.71;84.97;731.3;6.6;255.4;7.1;5.6;0.0;323.8;9.9;227.4;-36.2;563.4;120.6;0.8;4.6
47.5733947;9.0468587;2558.0;10.43;6.69;84.92;731.1;6.6;255.8;7.1;3.4;0.0;323.8;9.9;227.4;-26.0;563.8;130.7;1.1;2.1
47.5733947;9.0468587;2560.5;10.42;6.68;84.92;730.9;6.6;256.0;7.1;5.3;0.0;323.8;9.9;227.3;-28.7;564.1;128.1;0.2;2.2
47.5733947;9.0468587;2562.9;10.41;6.67;84.94;730.6;6.5;256.1;7.1;8.9;0.0;323.8;9.9;227.2;-34.8;564.4;122.0;-0.2;2.3
47.5733947;9.0468587;2565.3;10.39;6.66;85.00;730.3;6.5;256.1;7.1;2.2;0.0;323.8;9.9;227.1;-28.3;564.7;128.5;0.2;5.7
47.5733947;9.0468587;2568.0;10.36;6.65;85.04;730.2;6.4;256.1;7.0;0.0;0.0;323.8;9.9;227.1;-16.6;565.1;140.2;1.0;6.2
47.5733947;9.0468587;2570.6;10.34;6.62;85.01;730.0;6.4;256.1;6.8;2.1;0.0;323.8;9.9;227.0;-24.6;565.4;132.2;1.2;3.2
47.5733947;9.0468587;2573.0;10.33;6.61;85.02;729.7;6.3;256.1;6.5;7.8;0.0;323.8;9.9;227.0;-32.9;565.7;123.9;-0.1;2.3
47.5733947;9.0468587;2575.4;10.30;6.60;85.09;729.5;6.3;255.9;6.4;0.8;0.0;323.8;9.9;226.9;-26.0;566.0;130.8;0.5;7.1
47.5733947;9.0468587;2578.4;10.30;6.58;85.04;729.2;6.2;256.1;6.3;4.5;0.0;323.8;9.9;226.8;-24.7;566.4;132.1;0.7;0.9
47.5733947;9.0468587;2580.4;10.30;6.58;85.01;729.1;6.2;256.3;6.3;8.6;0.0;323.8;9.9;226.8;-29.4;566.7;127.4;0.1;-0.0
47.5733947;9.0468587;2583.4;10.27;6.56;85.05;728.7;6.1;256.4;6.3;2.5;0.0;323.7;9.9;226.7;-30.4;567.0;126.4;0.8;5.6
47.5733947;9.0468587;2585.4;10.25;6.54;85.03;728.5;6.1;256.6;6.3;3.6;0.0;323.7;9.9;226.6;-30.8;567.3;126.0;1.1;4.1
47.5733947;9.0468587;2588.4;10.23;6.52;85.03;728.3;6.2;256.8;6.4;1.9;0.0;323.7;9.9;226.5;-24.2;567.7;132.6;0.9;3.7
47.5733947;9.0468587;2590.4;10.22;6.51;85.03;728.1;6.2;257.0;6.4;5.1;0.0;323.7;9.9;226.5;-29.9;567.9;126.9;0.5;2.8
47.5733947;9.0468587;2593.4;10.18;6.49;85.09;727.8;6.2;257.4;6.4;1.5;0.0;323.7;9.9;226.4;-28.3;568.3;128.5;0.6;6.5
47.5733947;9.0468587;2595.4;10.16;6.47;85.14;727.6;6.2;258.1;6.4;0.7;0.0;323.7;9.8;226.3;-25.8;568.6;130.9;0.7;7.0
47.5733947;9.0468587;2598.1;10.16;6.47;85.11;727.4;6.1;258.7;6.4;4.1;0.0;323.7;9.8;226.3;-20.3;569.0;136.5;0.1;-0.0
47.5733947;9.0468587;2600.7;10.12;6.45;85.18;727.2;6.1;258.9;6.4;0.3;0.0;323.7;9.8;226.2;-23.9;569.3;132.9;0.7;7.3
47.5733947;9.0468587;2603.1;10.12;6.44;85.14;726.9;6.1;259.0;6.4;13.0;0.0;323.7;9.8;226.1;-39.1;569.6;117.7;0.4;1.1
47.5733947;9.0468587;2605.5;10.13;6.42;85.03;726.6;6.1;259.0;6.4;18.3;0.0;323.7;9.8;226.0;-38.6;569.9;118.2;0.9;-2.4
47.5733947;9.0468587;2608.4;10.11;6.40;85.04;726.4;6.0;259.3;6.4;1.7;0.0;323.7;9.8;226.0;-23.1;570.3;133.7;0.8;3.8
47.5733947;9.0468587;2610.4;10.08;6.39;85.09;726.2;6.0;259.5;6.4;0.7;0.0;323.7;9.8;225.9;-25.0;570.5;131.8;0.6;6.7
47.5733947;9.0468587;2613.1;10.07;6.37;85.09;726.0;6.0;259.5;6.4;3.0;0.0;323.7;9.8;225.8;-25.4;570.9;131.4;0.5;3.1
47.5733947;9.0468587;2615.6;10.05;6.36;85.10;725.7;6.0;259.6;6.4;6.3;0.0;323.7;9.8;225.8;-33.1;571.2;123.7;0.3;3.4
47.5733947;9.0468587;2617.6;10.03;6.35;85.13;725.5;6.0;259.2;6.4;3.2;0.0;323.7;9.8;225.7;-27.2;571.5;129.6;0.2;4.1
47.5733947;9.0468587;2620.8;10.02;6.34;85.14;725.3;6.0;259.1;6.4;2.4;0.0;323.7;9.8;225.6;-21.7;571.9;135.1;0.3;2.6
47.5733947;9.0468587;2622.7;10.01;6.32;85.12;725.1;6.0;258.9;6.4;5.6;0.0;323.7;9.8;225.6;-31.7;572.1;125.1;0.9;2.9
47.5733947;9.0468587;2625.5;10.00;6.31;85.07;724.7;6.0;258.8;6.5;10.8;0.0;323.7;9.8;225.5;-35.5;572.5;121.3;0.5;1.0
47.5733947;9.0468587;2627.5;10.00;6.30;85.07;724.5;6.0;258.3;6.5;8.0;0.0;323.6;9.8;225.4;-30.6;572.7;126.2;-0.0;1.4
47.5733947;9.0468587;2630.6;9.99;6.29;85.06;724.2;6.0;257.9;6.5;6.2;0.0;323.6;9.8;225.3;-28.5;573.1;128.3;0.1;1.8
47.5733947;9.0468587;2633.0;9.99;6.28;85.05;724.0;6.0;257.6;6.4;14.3;0.0;323.6;9.8;225.2;-35.9;573.4;120.9;-0.3;-0.0
47.5733947;9.0468587;2635.3;9.97;6.27;85.06;723.8;5.9;257.3;6.2;2.6;0.0;323.6;9.8;225.2;-24.7;573.7;132.1;0.4;3.5
47.5733947;9.0468587;2637.7;9.97;6.26;85.03;723.6;6.0;256.8;6.3;7.1;0.0;323.6;9.8;225.1;-26.3;574.0;130.5;0.2;-0.0
47.5733947;9.0468587;2640.5;9.96;6.26;85.06;723.3;6.0;256.3;6.3;3.8;0.0;323.6;9.8;225.1;-25.5;574.4;131.3;-0.1;3.0
47.5733947;9.0468587;2643.1;9.95;6.25;85.06;723.0;6.0;255.7;6.3;7.9;0.0;323.6;9.8;225.0;-32.1;574.7;124.7;0.1;2.1
47.5733947;9.0468587;2645.4;9.94;6.23;85.02;722.8;6.0;255.1;6.3;9.2;0.0;323.6;9.8;224.9;-31.6;575.0;125.2;0.4;0.6
47.5733947;9.0468587;2647.8;9.93;6.23;85.05;722.6;6.0;254.1;6.4;3.2;0.0;323.6;9.8;224.8;-22.4;575.3;134.4;-0.1;2.3
47.5733947;9.0468587;2650.5;9.93;6.22;85.05;722.3;6.1;254.0;6.4;8.8;0.0;323.6;9.8;224.8;-31.7;575.7;125.1;-0.1;1.5
47.5733947;9.0468587;2653.0;9.92;6.22;85.04;722.1;6.1;254.0;6.4;9.5;0.0;323.6;9.8;224.7;-31.8;576.0;125.0;-0.1;1.1
47.5733947;9.0468587;2655.3;9.90;6.20;85.07;721.9;6.2;253.5;6.4;0.9;0.0;323.6;9.8;224.6;-21.2;576.3;135.5;0.6;4.8
47.5733947;9.0468587;2657.7;9.90;6.20;85.05;721.7;6.2;253.0;6.6;7.2;0.0;323.6;9.8;224.6;-23.7;576.6;133.1;-0.2;-0.6
47.5733947;9.0468587;2660.5;9.89;6.19;85.07;721.5;6.3;252.5;6.7;3.2;0.0;323.6;9.7;224.5;-24.5;577.0;132.3;0.2;3.0
47.5733947;9.0468587;2662.6;9.88;6.20;85.12;721.3;6.3;252.2;6.7;5.1;0.0;323.6;9.7;224.5;-23.8;577.2;133.0;-0.9;1.9
47.5733947;9.0468587;2665.5;9.89;6.19;85.06;721.0;6.4;252.1;6.7;17.7;0.0;323.6;9.7;224.4;-34.8;577.6;121.9;-0.4;-1.9
47.5733947;9.0468587;2667.5;9.88;6.18;85.08;720.8;6.5;252.5;6.8;4.0;0.0;323.6;9.7;224.3;-29.3;577.9;127.5;0.3;4.1
47.5733947;9.0468587;2670.6;9.85;6.18;85.19;720.5;6.5;252.7;6.8;1.9;0.0;323.6;9.7;224.2;-21.7;578.3;135.1;-0.6;4.4
47.5733947;9.0468587;2672.6;9.85;6.18;85.16;720.3;6.5;252.8;6.9;9.7;0.0;323.6;9.7;224.2;-29.7;578.5;127.1;0.0;-0.0
47.5733947;9.0468587;2675.5;9.85;6.16;85.11;720.0;6.6;252.9;6.9;11.7;0.0;323.6;9.7;224.1;-33.3;578.9;123.5;0.3;-0.0
47.5733947;9.0468587;2677.5;9.84;6.16;85.11;719.8;6.6;253.3;7.1;6.6;0.0;323.6;9.7;224.0;-27.4;579.1;129.3;-0.0;1.4
47.5733947;9.0468587;2680.6;9.84;6.16;85.11;719.5;6.7;253.8;7.1;7.3;0.0;323.6;9.7;223.9;-25.8;579.6;131.0;-0.3;0.4
47.5733947;9.0468587;2683.1;9.84;6.15;85.08;719.3;6.7;254.1;7.2;15.4;0.0;323.6;9.7;223.9;-34.8;579.9;122.0;-0.4;-0.6
47.5733947;9.0468587;2685.5;9.83;6.15;85.12;719.1;6.8;254.6;7.2;2.2;0.0;323.6;9.7;223.8;-22.1;580.2;134.7;0.1;3.4
47.5733947;9.0468587;2688.0;9.82;6.15;85.19;718.9;6.8;255.5;7.3;3.4;0.0;323.6;9.7;223.7;-19.9;580.5;136.8;-1.1;2.2
47.5733947;9.0468587;2690.6;9.80;6.16;85.25;718.6;6.8;255.9;7.3;6.9;0.0;323.6;9.7;223.7;-30.2;580.9;126.6;-0.7;3.1
47.5733947;9.0468587;2693.1;9.79;6.16;85.31;718.3;6.9;256.4;7.3;6.3;0.0;323.6;9.7;223.6;-29.9;581.2;126.9;-0.6;3.3
47.5733947;9.0468587;2695.4;9.79;6.15;85.30;718.1;6.9;256.9;7.2;5.8;0.0;323.6;9.7;223.5;-22.3;581.5;134.5;-0.2;-0.0
47.5733947;9.0468587;2698.0;9.79;6.15;85.29;717.9;6.9;257.2;7.3;7.0;0.0;323.6;9.7;223.5;-23.9;581.8;132.9;-0.4;-0.0
47.5733947;9.0468587;2700.6;9.79;6.15;85.29;717.6;7.0;257.4;7.4;14.1;0.0;323.6;9.7;223.4;-33.8;582.2;122.9;-0.6;-0.0
47.5733947;9.0468587;2703.1;9.78;6.15;85.30;717.3;7.0;257.5;7.4;12.4;0.0;323.6;9.7;223.3;-34.1;582.4;122.7;-0.6;1.1
47.5733947;9.0468587;2705.4;9.76;6.15;85.38;717.1;7.1;258.0;7.4;1.5;0.0;323.6;9.7;223.3;-21.2;582.8;135.6;-0.4;4.6
47.5733947;9.0468587;2708.0;9.76;6.16;85.42;717.0;7.1;258.6;7.4;4.8;0.0;323.6;9.7;223.2;-20.8;583.1;136.0;-0.9;1.1
47.5733947;9.0468587;2710.6;9.76;6.16;85.42;716.7;7.2;259.1;7.4;10.8;0.0;323.6;9.7;223.1;-29.2;583.4;127.6;-0.6;-0.0
47.5733947;9.0468587;2713.0;9.78;6.15;85.34;716.5;7.2;259.5;7.5;23.5;0.0;323.6;9.7;223.0;-33.9;583.8;122.9;-0.5;-4.5
47.5733947;9.0468587;2715.4;9.79;6.15;85.27;716.3;7.2;260.1;7.5;10.1;0.0;323.6;9.7;223.0;-24.5;584.1;132.3;0.1;-2.4
47.5733947;9.0468587;2717.7;9.78;6.15;85.31;716.1;7.3;260.6;7.6;4.1;0.0;323.6;9.7;222.9;-21.4;584.4;135.4;-0.6;1.7
47.5733947;9.0468587;2720.5;9.75;6.15;85.43;715.8;7.3;260.9;7.6;2.6;0.0;323.6;9.7;222.9;-24.2;584.7;132.6;-0.9;5.0
47.5733947;9.0468587;2722.6;9.75;6.16;85.46;715.6;7.3;261.3;7.7;8.0;0.0;323.6;9.8;222.8;-25.5;585.0;131.3;-0.9;0.6
47.5733947;9.0468587;2725.5;9.76;6.16;85.44;715.4;7.4;261.7;7.7;12.6;0.0;323.6;9.8;222.7;-29.4;585.4;127.4;-0.6;-1.0
47.5733947;9.0468587;2728.0;9.76;6.17;85.47;715.1;7.5;262.1;7.8;8.8;0.0;323.6;9.8;222.7;-25.0;585.7;131.8;-1.1;-0.0
47.5733947;9.0468587;2730.6;9.74;6.16;85.52;714.8;7.5;262.3;7.9;5.8;0.0;323.6;9.8;222.6;-31.2;586.0;125.5;-0.2;4.2
47.5733947;9.0468587;2733.0;9.74;6.16;85.53;714.6;7.5;262.6;8.0;12.6;0.0;323.6;9.8;222.5;-31.1;586.3;125.7;-0.7;-0.0
47.5733947;9.0468587;2735.4;9.75;6.16;85.49;714.4;7.5;262.7;8.0;10.1;0.0;323.6;9.8;222.5;-23.2;586.7;133.6;-0.4;-2.3
47.5733947;9.0468587;2737.8;9.76;6.17;85.47;714.2;7.6;262.9;8.0;10.3;0.0;323.6;9.8;222.4;-22.6;587.0;134.2;-0.8;-2.3
47.5733947;9.0468587;2740.4;9.76;6.17;85.47;714.0;7.6;263.0;8.1;13.1;0.0;323.6;9.8;222.3;-31.8;587.3;125.0;-0.6;-0.0
47.5733947;9.0468587;2743.0;9.77;6.17;85.45;713.7;7.7;263.2;8.1;21.4;0.0;323.6;9.8;222.2;-35.0;587.6;121.8;-1.2;-2.1
47.5733947;9.0468587;2745.3;9.76;6.17;85.48;713.5;7.8;263.7;8.1;5.2;0.0;323.6;9.8;222.2;-26.1;587.9;130.7;-0.2;2.4
47.5733947;9.0468587;2747.7;9.76;6.18;85.51;713.3;7.9;264.2;8.2;5.3;0.0;323.6;9.8;222.1;-18.6;588.3;138.2;-1.1;-0.0
47.5733947;9.0468587;2750.4;9.77;6.19;85.49;713.1;7.9;264.6;8.2;16.0;0.0;323.6;9.8;222.1;-27.0;588.6;129.7;-1.2;-3.0
47.5733947;9.0468587;2753.0;9.81;6.19;85.37;712.8;8.0;264.9;8.3;34.1;0.0;323.6;9.8;222.0;-34.6;588.9;122.1;-0.9;-7.3
47.5733947;9.0468587;2755.5;9.80;6.19;85.38;712.6;8.1;265.3;8.6;4.3;0.0;323.6;9.8;221.9;-21.1;589.3;135.7;-0.2;1.1
47.5733947;9.0468587;2758.0;9.79;6.19;85.45;712.4;8.1;265.7;8.8;2.1;0.0;323.6;9.8;221.9;-19.0;589.6;137.8;-0.7;3.3
47.5733947;9.0468587;2760.6;9.79;6.19;85.43;712.2;8.2;266.0;8.9;12.7;0.0;323.6;9.8;221.8;-32.3;589.9;124.5;-0.1;-0.0
47.5733947;9.0468587;2763.1;9.80;6.19;85.41;711.9;8.3;266.2;9.0;19.5;0.0;323.6;9.8;221.7;-32.9;590.2;123.9;-1.0;-2.2
